URL,Version,Status,OIDs,Name,Title,Descriptino,Uses,Used,Sources
https://www.ehealth.fgov.be/standards/fhir/medication/ValueSet/CompromisedImmuneSystemCodes,1.0.0,active,,CompromisedImmuneSystemCodes,CompromisedImmuneSystem Codes,"CompromisedImmuneSystem Codes",,"SCT,FHIR,hl7.terminology.r4"
https://www.ehealth.fgov.be/standards/fhir/medication/ValueSet/OncologyPatientCodes,1.0.0,active,,OncologyPatientCodes,OncologyPatient Codes,"OncologyPatient Codes",,"SCT,FHIR,hl7.terminology.r4"
https://www.ehealth.fgov.be/standards/fhir/pss/ValueSet/PSSRatingTypesVS,1.0.0,draft,,PSSRatingTypesVS,Types of rating provided by the PSS system,"ValueSet - Types of rating provided by the PSS system","StructureDefinition/PSSStructuredRating","Internal"
https://www.ehealth.fgov.be/standards/fhir/pss/ValueSet/PathogenicAgentHPV,1.0.0,active,,PathogenicAgentHPV,Pathogenic Agents for HPV,"Pathogenic agents associated with HPV",,"SCT"
https://www.ehealth.fgov.be/standards/fhir/pss/ValueSet/PathogenicAgents,1.0.0,active,,PathogenicAgents,Pathogenic Agents list,"Pathogenic agent codes",,"SCT"
https://www.ehealth.fgov.be/standards/fhir/pss/ValueSet/PregnancyCodes,1.0.0,active,,PregnancyCodes,Pregnancy Codes,"Pregnancy Codes - used for EHRs to consider pregnancy status",,"SCT,hl7.terminology.r4"
